annotation_split,song_id,song_title,artist_name,language,is_misogynistic,source_split,verse_id,verse_number,verse_text,n_lines,n_words,n_chars
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__3,3,"When you want I'm ready for slay, babe
When you want I'm ready for slay, babe
When you want I'm ready for slay, babe
When you want I'm ready for slay, babe
Ey yo, ajá",5,39,162
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__4,4,"You are my fresh light
I need a hurt time
I get the pleasure
How I get now?
You are my fresh light
I need a hurt time
I get the pleasure
How I get now?
For you too my party
I got just sound, papi
For you too my party
I got just sound, papi",12,56,228
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__5,5,"Tres horas más tarde en el abismo
Las uñas largas, sin esmalte
Vos sos el mismo, sin city de esa
Transiciones, los clasifican canciones viejas
Y vo' vacilando en tus cejas
Rejas de tu óptica mística, azulada
Tengo una virgen blanca, helada, que te devora
Por dos monedas de oro respiran mis poros
En tu panal de carne
Give me your sugar, pendejo
Shy wondering
¿Por qué persigues al conejo, Alicia?
Los azulejos so clean brillan, ajá, ah
ĄShake your little culo, flaca, ajá!",14,84,460
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__6,6,"You are my fresh light
I need a hurt time
I get the pleasure
How I get now?
You are my fresh light
I need a hurt time
I get the pleasure
How I get now?
For you too my party
I got just sound, papi
For you too my party
I got just sound, papi",12,56,228
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__7,7,"Escaleras, habítame lentito las caderas
No sé hasta qué punto me esperas
Pegando chicle debajo del asiento
Yo sé que a vos te pone mi acento clandestino
Te conviertes en mi guarida
Estás conmigo planeando la huida
Dividida, rendida a tus pies siendo hembra
Siendo hombre, siendo humana, siendo hambre
Siete sentidos y el fiambre, la mesada
No me gusta como huele mi almohada
Biggie suena en la zona, video-vigilada
La de tu cuello supura y Buda mira, ah",12,80,442
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__8,8,"You are my fresh light
I need a hurt time
Thinkin' in pleasure",3,13,60
3,3304390,Kun Fu,Nathy Peluso,es_ES,M,train,3304390__9,9,"Get party to my world, I've been here
Get party to my world, here, here
Get party to my world, here, here
To my, to my world, here, here
I got so hot, fuck me
I gotta so hot, fuck me
I gotta so hot, fuck me
Oh, oh, yo so fuck me",8,54,221
3,3322883,Acompáñame,DrefQuila,es_LATAM,M,train,3322883__1,1,"Como caminas sin mirarme, porque no te deja tu hombre
Sé muy bien que quieres hablarme, por eso tu alma me responde
Te he visto un par de veces antes, por eso mis ganas enormes
Voy un ratito a raptarte, cuando lleguemos sabrás donde",4,44,229
3,3322883,Acompáñame,DrefQuila,es_LATAM,M,train,3322883__2,2,"Acompáñame a un lugar que nadie nos siga
Mami miéntele y dile que te vas con tu amiga
Acompáñame a un lugar que nadie nos siga
Mami miéntele y dile que te vas con tu amiga",4,36,168
3,3322883,Acompáñame,DrefQuila,es_LATAM,M,train,3322883__3,3,"(Y puede que te llame, que te busque, que te pregunte
Pero mami siempre que tiene que estar un paso adelante de él así que sólo dile que)",2,28,136
3,3322883,Acompáñame,DrefQuila,es_LATAM,M,train,3322883__4,4,"Dile que te vas con tu amiga, que diosito me lo bendiga
Pero luego cambias de rumbo, yo te espero aquí en mi guarida
Y nos vamos, nos escapamos, más allá de lo conocido por los seres humanos
De la mano, conectamos y las aves nos preguntan baby como es que volamos",4,52,260
3,3322883,Acompáñame,DrefQuila,es_LATAM,M,train,3322883__5,5,"Yo sé que por una aventura, no dejarás a ese caradura
Porque él te ofrece toda su dulzura y yo solo una pieza oscura",2,24,115
3,3325129,Bonus teck - Es como la cocaína (Remix),Natos y Waor,es_ES,NM,train,3325129__1,1,Es como la cocaína,1,4,18
3,3325129,Bonus teck - Es como la cocaína (Remix),Natos y Waor,es_ES,NM,train,3325129__2,2,"THC, OCB
MD, en el CD
FCB, LM10
MVP, dime klk
Amor y fe, tabaco y café
Ron y Coca-Cola mientras veo el sol nacer
Hacemos las paces con placer
El trece es gafe y yo no lo rechacé",8,40,170
3,3325129,Bonus teck - Es como la cocaína (Remix),Natos y Waor,es_ES,NM,train,3325129__3,3,"Polen virgen y cartón
Risas, humo y barceló
Luces y gafas de sol
Ya voy en una nube, bro
Saca la petaca, me pico la copa
Quíta de esa roca y écha M en el cubata
Por la jeta, loca
Madrid barrio pa' tu boca",8,45,197
3,3325129,Bonus teck - Es como la cocaína (Remix),Natos y Waor,es_ES,NM,train,3325129__4,4,"Cocaína
Cocaína
Cocaína
Cocaína
Es como la cocaína
Cocaína
Cocaína
Es como la cocaína
Cocaína
Es como la cocaína",10,19,103
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__1,1,Marvin Cruz Productionz,1,3,23
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__2,2,"Bebé, yo sé que no me puedes esperar
Solo quiero que no me olvides
Recuerda siempre quién fue tu papá
Y que pudimos ser felices
Ahora que me van a encerrar
No te puedo pedir más
Yo sé que esto era de verdad
Solo quiero que no me olvides",8,49,229
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__3,3,"No lo dejé a tiempo, eso está claro
Me piden cuatro años y ya lo he dejado
Quieren alejarme de tu lado
Yo lo recurro con un fuckin' abogado
Pero si no sale bien, yo quiero que sepas esto
Que siempre supe que no eras como el resto
Nos entendíamos tan solo con un gesto
Los dos sabíamos cómo sería esto
Pero si al final voy preso, mami, baila por mí
Y busca a otra hombre que sea capaz de hacerte feliz
No me llores, no me sufras, solo te pido que no te olvides de mí",11,97,455
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__4,4,"Ay, mamasita, no te olvides 'e mí
Traéme porillos en el vis a vis
Cuéntame qué tal está todo por ahí
Cuando salga nos vamos a París
Mami la calle es así, no le pilles odio
Hay que mantenerlo y esto es solo un episodio
Mami, no te olvides de mi
Yo sé que tú me quieres de verdad",8,59,270
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__5,5,"Bebé, yo sé que no me puedes esperar
Solo quiero que no me olvides
Recuerda siempre quién fue tu papá
Y que pudimos ser felices
Ahora que me van a encerrar
No te puedo pedir más
Yo sé que esto era de verdad
Solo quiero que no me olvides",8,49,229
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__6,6,"Yo necesito verte, no quiero perderte
Me han dicho que el amor es solo pa'l que lo merece
Y le estoy pidiendo a Dios pa' que to' esto se arregle
Que no puedo quererte, a mí cualquier día me meten
Que solo tengo ruina en mi expediente, dime qué puedo ofrecerte Mami, no me olvides que te voy a recordar siempre (Habibi,)",5,63,315
3,3407516,No Me Olvides,La Mafia del Amor,es_ES,NM,train,3407516__7,7,"Bebé, yo sé que no me puedes esperar
Solo quiero que no me olvides
Recuerda siempre quién fue tu papá
Y que pudimos ser felices
Ahora que me van a encerrar
No te puedo pedir más
Yo sé que esto era de verdad
Solo quiero que no me olvides",8,49,229
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__1,1,"LOWLIGHT
Me perdí en Madrid
Mami, me perdí en Madrid
Me perdí en Madrid (Eh-ey)
Mami, me perdí en Madrid (Eh)
Me perdí en Madrid (Ey)
Mami, me perdí en Madrid (Ey)
Me perdí en Madrid (Eh-eh)
Mami, me perdí en Madrid (Hahahaha)",9,45,218
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__2,2,"Me perdí en Madrid (Mmm; ey)
Mami, me perdí en Madrid (Mmm; ey)
Me perdí en Madrid (Mmm-mmm; eh-ey)
Mami, me perdí en Madrid (Eh)
Esas niñas se ríen de mí (Mmm; mmm)
No sé qué estoy haciendo (Me da igual)
Todavía no quiero irme a dormir (Mmm-mmm)
Mami, ahora creo que lo entiendo (Lo tengo)
Mami, estoy high como Dumbo (Mmm)
Como Dumbo (Mmm)
No sé, no tengo rumbo (Mmm)
Si quieres te lo hundo, te lo hundo (Mmm-mmm)
Me perdí en Madrid (Eh)
Mami, me perdí en Madrid (Mmm; eh-eh)
Me perdí en Madrid (Mmm-mmm; eh)
Mami, me perdí en Madrid (Eh-eh)",16,111,528
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__3,3,"Gold digga, key nigga, six figures
Por la avenida con ideas suicida' (Uh)
Tu corazón un callejón sin salida
No veas
Lo siento, mami, soy un chico fácil (Oh)
No me quiere parar ningún taxi
'Toy hablando con thotties por el IG
'Toy poniéndome rayas con su ID (Jaja)",8,49,256
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__4,4,"Me perdí en Madrid (Mmm; eh)
Mami, me perdí en Madrid (Mmm; eh)
Me perdí en Madrid (Mmm-mmm; eh-eh)
Mami, me perdí en Madrid (Eh-eh)
Esas niñas se ríen de mí (Mmm; mmm)
No sé qué estoy haciendo (Mmm; da igua')
Todavía no quiero irme a dormir (Mmm-mmm; na)
Mami, ahora creo que lo entiendo (Lo entiendo)
Mami, estoy high como Dumbo (Mmm)
Como Dumbo
No sé, no tengo rumbo (Mmm)
Si quieres te lo hundo (Mmm-mmm), te lo hundo (Oh-oh)
Me perdí en Madrid (Mmm: eh)
Mami, me perdí en Madrid (Eh-eh)
Me perdí en Madrid (Mmm-mmm)
Mami, me perdí en Madrid (Eh-eh)",16,113,538
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__5,5,"Es hora punta en el metro (No)
Te vi yendo pa'l centro (No), y no te saludé (Y no te saludé)
Ni siquiera sé si es Madrid
Yo creo que sí es Madrid
¿Eso son Las Ventas?, no, damn, no lo sé
Perdóname (Ey), negra, perdóname (Ey)
Es verdad que lo hicimos pero no la amé
Perdóname (Ey), negra, perdóname (Ey)
E' verdad que nos divertimos pero no la amé",9,71,338
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__6,6,"Me perdí en Madrid (Mmm; ey)
Mami, me perdí en Madrid (Mmm; ey)
Me perdí en Madrid (Mmm-mmm; eh-eh)
Mami, me perdí en Madrid (Eh)
Esas niñas se ríen de mí (Mmm; mmm)
No sé qué estoy haciendo (Mmm; da igua')
Todavía no quiero irme a dormir (Mmm-mmm)
Mami, ahora creo que lo entiendo (Lo tengo)
Mami, estoy high como Dumbo (Mmm)
Como Dumbo
No sé, no tengo rumbo (Mmm; eh)
Si quieres te lo hundo (Mmm-mmm), te lo hundo",12,84,404
3,3420091,Me Perdí en Madrid,Yung Beef,es_ES,M,train,3420091__7,7,"Me perdí en Madrid (Mmm; eh)
Mami, me perdí en Madrid (Mmm: eh-eh)
Me perdí en Madrid (Mmm-mmm; eh)
Mami, me perdí en Madrid (Eh-eh)
(Mmm, mmm)
(Mmm-mmm)
(Mmm, mmm)
(Mmm-mmm)
(Mmm, mmm)
(Mmm-mmm)
(Mmm, mmm)
(Mmm-mmm)",12,44,205
3,3420099,Valentino Demons,Yung Beef,es_ES,M,train,3420099__1,1,"Steve, ponme la beat, ey, ey, ey, ey
All this hoes on me, ey, ey, ey
Me he compra'o uno' Rick Owen', los combino con los Valentino
En el club con mis demonio' nunca dormimo' (Ey, ey; skrrt, skrrt)
Yo solo la chingo (Ey)",5,45,215
3,3420099,Valentino Demons,Yung Beef,es_ES,M,train,3420099__2,2,"Me he co–
Me he compra'o uno' Rick Owen', los combino con los Valentino (Ey)
En el club con mis demonio' nunca dormimo' (Ey)
Ella está haciendo el amor, yo solo la chingo, eh (Ey)
Me he compra'o uno' Rick Owen' (¿Qué?), los combino con los Valentino (Swag, swag, swag)
En el club con mis demonio' nunca dormimo'
Ella está haciendo el amor, yo solo la chingo, la chingo (Eh, yeah)",7,73,375
3,3420099,Valentino Demons,Yung Beef,es_ES,M,train,3420099__3,3,"Mami, ven chúpalo (Eh), de-de-deep throat, wow
Tú grábalo (Grábalo), abre otro, acábalo (Acábalo)
El Seco es bacano no te necesita (No)
El Seco es bacano (Ey)
Bitch, te vo'a dar bien en mis Balmain (Ey)
Te vo'a dar bien en mis Vetements (Auh)
Baby, no me llames má', así está bien (Eh)
El Seco es bacano, no te necesita (Nah, ey)
El Seco es bacain (Bacain)
Me enchufé unas DSQUARED (Skrrt), yeah, con unas Prada
Comprando Balenciaga (Ey), putas verificada' (Ey)
(Yeah, yeah, yeah)
Te pegó el gángster, yeah
Guarras con implante' (Con implante')
V-VVS diamante' (Diamante'; chh-chh-chh)
Tego el brigante (Brigante, papi)",16,111,604
3,3420099,Valentino Demons,Yung Beef,es_ES,M,train,3420099__4,4,"Me he co–
Me he compra'o uno' Rick Owen' (Ey), los combino con los Valentino (Ey)
En el club con mis demonio' nunca dormimo' (No)
Ella está haciendo el amor, yo solo la chingo, la chingo (Yeah, yeah, yeah)
Me he compra'o uno' Rick Owen', los combino con los Valentino (Wow, wow, wow)
En el club con mis demonio' nunca dormimo'
Ella está haciendo el amor, yo solo la chingo (Wow), la chingo (Yo)",7,76,390
3,3420099,Valentino Demons,Yung Beef,es_ES,M,train,3420099__5,5,"Oh, Dios mío (¿Qué?), tú ere' una bitch yo soy un tiger
Tú come' polla', yo tiro billetes por los aire' (Wow)
En el hotel con cinco puta' en Bueno' Aire'
Kaydy ayúdame, primo, me falta el aire (Auxilio, ey, ey, ey)
Tu puta sabe que yo ando con las Virgilio (Uh; ey)
Tu puta no sabe 'ónde está Cecilio (Hell no)
Tu puta se sabe to'ito' mis vídeos (Wow, wow)
Yo a lo mío ya tu sabes, no envidio (No)
Me compré unas Valentino y los combino con los Ricko (Wow, wow)
Ya tú sabe', rico (Ey)
Tenemos comi'a pa' perros, también tenemos perico (Wow)
No me montes el numerito (No)
Puta, ponte a la cola, coge el numerito (Woah)
Aparcamo' en tu barrio metiéndole al pito (Pee-pee-pee)
Ayo, Pi'erre bájate aquí un momentito (Yeah)
Come out here",16,144,717
3,3420099,Valentino Demons,Yung Beef,es_ES,M,train,3420099__6,6,"Me he compra'o uno' Rick Owen' (Yeah), los combino con los Valentino (Ey)
En el club con mis demonio' nunca dormimo' (Yung Beef)
Ella está haciendo el amor (Ey), yo solo la chingo, la chingo
Me he compra'o uno' Rick Owen', los combino con los Valentino (Swag, wow, woah)
En el club con mis demonio' nunca dormimo' (Fashion, fashion)
Ella está haciendo el amor, yo solo la chingo, la chingo",6,72,384
3,3445572,Alfa y Omega,Natos y Waor,es_ES,M,test,3445572__1,1,"ĄAy, ay, ay, ay, ay, cómo te duele!
ĄAy verme bien, cómo te duele!",2,14,65
3,3445572,Alfa y Omega,Natos y Waor,es_ES,M,test,3445572__2,2,"Prendo el amnesia, me sabe clean
Estrello el Bimmer como en Nürburgring
Los miro desde la cima del ochomil
Chillin con tu piba, le hago tilín
Desde que llegamos no se comen un colín
Les pasé por la derecha, quemando las Michelin
No hace falta firma pa' cerrar el deal
Sólo palabra y dolla, dolla, bill
Keep it real, bajo perfil
All black everything, fumando green
Todo o nada, all in
Cash Rules Everything Around M, C.R.E.A.M
Traigo la grasa, Burger King
Ya sabes qué es lo que pasa, manin
Soy Stoichkov en el Dream Team
Paganini tocando el violín
Medallón y cordón, bling bling
Mi camello es de Medellín
Ni Rivotriles ni Lexatin
Vuelo con widow, sweet dreams
Traje, corbata y maletín
Chándal debajo del calcetín
Sangre en la suela: Louboutin
Alfa y omega; principio y fin",24,142,749
3,3445572,Alfa y Omega,Natos y Waor,es_ES,M,test,3445572__3,3,"ĄAy, ay, ay, ay, ay!",1,5,20
3,3445572,Alfa y Omega,Natos y Waor,es_ES,M,test,3445572__4,4,"Sabe mi historial pero quiere probar
Se la suda lo de ser una más
Lo de mis excesos, mi vida loca y tal
Es una player, va a lo que va
Chillan las gomas, días de Sodoma
Los chulos también lloran
Paso de locas, no estoy pa' bromas
Pero pon Gin-tonic como pa' una boda
Del subsuelo a la alfombra roja
Por el preestreno en chándal y gorra
Con las pintas de un chaval normal
Llevo en el bolsillo half a million dollars
Dale más gas, enrolando el hash
Dije que una más y a casa, pero qué va
Bebiendo champán esperando en la meta
Manejando el bima sin la camiseta
Guardias, recetas, ajustes de cuentas
Cazarrecompensas, la compra y la venta
Vamos a medias, 50-50
Hacer chito ahora y vivir de las rentas
Llego y me bajo de un trago la copa
Te como el coño, sonrisa en boca
Los ojos hinchados y el alma rota
Vive, coño, el futuro es ahora",24,165,806
3,3445572,Alfa y Omega,Natos y Waor,es_ES,M,test,3445572__5,5,"Los pongo en espera, nos vemos fuera
Estamos donde siempre hemos esta'o
A mí ni el oro ni el mora'o
Los tuyos s'an cambia'o de acera
Porque me muera si escribo pena
Bajo cero, Luna llena, mala gana
Sólo drama ama el calor de mis problemas
Rema que rema mi jeva
Que si todo se va, seguiré por ti
Por cuanto tú no puedas
Bismillah, comerte entera
Sin jacuzzi ni velas
Sin un chavo en la cartera
Ojeras en la calavera
Cero-cero, hermano, vuelo en primera
Hijos de la Ruina, de la mala sesera
Quieren el truco, encontrar la manera
Engordar más las palabras que el peso 'e las cadena
Por los míos en la obra y no en la gabrah
Yo a mi gente libre, yo a me gente sana
Se limpia las penas de to'as sus caras
Veneno, tanas, cántame al oído pero no una nana
Aguacate, hardala, pa' fumar ya no venden nada
Paseando por Madriles con 200 bajo la americana",24,170,819
3,3453658,Generación Perdida,Natos y Waor,es_ES,M,train,3453658__1,1,"De la escuela de los Levi's petados
Los tatuajes, las ojeras, los pendientes de aro
De las ruletas, las familias en paro
Del ""bájame aquello y mañana te lo pago""
En el lavabo, partiendo una Hello Kitty con mi hermano
Reventándonos el tarro
Generación perdida como Marco
Yo crecí ignorando la luz del faro
Nos vendieron un futuro, pero por aquí no lo hay, no
Sólo ruina y disparos
Billetes de 5 pavos enrollados sobre el iPhone
Lo barato sale caro
Mira esas niñas como se les cae el mito
Cuando ven la cara con la que entro al garito
El filial del primer equipo
Si no, pincho la pelota y se acabó el partido
Así crecimos, chicos con principios
Robando en el Carrefour y no en el chino
Jodiendo al de arriba, ayudando al vecino
Partiendo ficha, compartiendo el litro
Ojos de vidrio, vómitos, chupitos
Quemando el micro libre de cualquier garito
Aprendimos a convertir el agua en vino
Para bien o para mal, esta es la vida que elegimos",24,172,909
3,3453658,Generación Perdida,Natos y Waor,es_ES,M,train,3453658__2,2,"De la escuela de dar vueltas como un planeta
Calentar el cuchillo y partir tabletas
TN's y Total 90
Chándal y oro; boinas y crestas
La fiesta con olor a anfeta
Las niñas con los porros en las tetas
Rayas de coca, puntas de keta
Y volver a casa con receta
Las épocas del Madrid con Teka
TK contesta, Madriz con Zeta
Hasta que dimos en la tecla
Hazte otra cleca, como las grecas
Beber barato en el parque
Y robar copas en la discoteca
Con la moto cómo Márquez
Coloca'o cómo faltas de Beckham
Sabor amargo cómo Bitter Kas
Perdimos un tornillo y par de tuercas
Alguno se quedó pillao entre líneas paralelas
El vicio y las apuestas
Hicimos lo necesario
Cuando el mercado laboral nos cerró las puertas
Esta vida no es perfecta
Y tampoco ejemplar, pero es la nuestra",24,144,736
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__1,1,"Y yo no sé, y yo no sé
Qué pasó con esa dama, yo no lo sé
Y yo no sé, y yo no sé
Qué pasó con esa dama, yo no lo sé
Ey, y yo no sé lo que me pasó con esa dama, dama, eh
Capaz se enojó porque yo no la miraba, aya, yeh",6,58,211
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__2,2,"Se aprovechó, eh
Se me acercó, ouh
Tomó mi vaso y algo raro le mandó
Y no sé qué más, ey
Fue que pasó, oh (Eh)
Sólo sé que al lado mío despertó",6,33,138
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__3,3,"Maldita descarada, ey (Ayaya)
Eres una bruja que abusa de su magia
Maldita descarada, ey (Yeh, yeh, yeh)
No sé qué decirte, no me acuerdo de nada
Maldita descarada, ey (Ayaya)
Eres una bruja que abusa de su magia
Maldita descarada, ey (Yeh, yeh, yeh)
No sé qué decirte, no me acuerdo de nada (Ey)",8,55,289
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__4,4,"Esa maldita chica de mí se abusó (ĄWuh!)
Quiso tenerme pero no aceptaba un no (ĄAy!)
Pero mala mía, fui muy descuidao (ĄAy!)
Qué le voy a hacer, tengo un flow tan cabrón (ĄWuh!)
Y ahora me levanto acá que no e' mi cama
Y no sé si quedarme o tirarme a la ventana (ĄShiuf!)
Porque sí estaba consciente
Bueno, me quedaba
Pero me daña la mente que no me acuerde de nada
Y ya fue, no analizo má' na' (Nah)
Eso fue malo por má' que esté' buena (Yeh)
Eso no se hace, te lo voy a aclarar (¿Qué?)
La próxima avisa y no hay problema",13,107,510
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__5,5,"Maldita descarada, ey (Ayaya)
Eres una bruja que abusa de su magia
Maldita descarada, ey (Yeh, yeh, yeh)
No sé qué decirte, no me acuerdo de nada
Maldita descarada, ey (Ayaya)
Eres una bruja que abusa de su magia
Maldita descarada, ey (Yeh, yeh, yeh)
No sé qué decirte, no me acuerdo de nada (Prr)",8,55,290
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__6,6,"¿Pero qué voy a exigirle?
E' medio maniática y normal que se encapriche
Y si quiere un tipo, no para hasta conseguirle
Pero si la encuentro, obvio que voy a decirle (Ey)
Que eso no se hace; que porque esté buena esa chica no está perdoná' (ĄWuh!)
Que es una maldita por tener pecado' y nunca decir la verdá' (ĄAy!)
Que si necesita quitar la' ganita', te llamo un ratito, esto es enseguida
Miramos el dónde y el cuándo y así matamo' la' gana' (ĄShiuf!)",8,85,444
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__7,7,"Maldita descarada, ey (Ayaya)
Eres una bruja que abusa de su magia
Maldita descarada, ey (Yeh, yeh, yeh)
No sé qué decirte, no me acuerdo de nada
Maldita descarada, ey (Ayaya)
Eres una bruja que abusa de su magia
Maldita descarada, ey (Yeh, yeh, yeh)
No sé qué decirte, no me acuerdo de nada (Prr)",8,55,290
3,3528589,Y Yo No Sé,Paulo Londra,es_ES,M,train,3528589__8,8,"ĄShiuf!
Ovy On The Drums, On The Drums, On The Drums
Ey, Paulo Londra
ĄBig Ligas!
Lo' Mayore'
Ey, The Kristoman
O-O-Ovy On The Drums
Leone' Con Flow, oh, oh, yeh
(ĄShiuf!)",9,34,163
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__1,1,"Qué difícil es creer
Cuando sale el sol
Con cada mañana
Qué todo se apaga
Pero que bonito es
El saber que aún puedo comprender
A qué he venido
Porque sigo vivo
Aunque no sé que soy",9,37,172
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__2,2,"Qué difícil es
Aceptar que tengo miedo a todo
Qué difícil es
Reconocerlo en su forma y modo
Qué difícil es
Intentar ser uno mismo
Cuando estás en el abismo
De saber que eres el todo
Y la nada",9,39,183
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__3,3,"Si a la luna la llamamos luna
Y a la muerte muerte
Cómo puede ser
Que al mirarme en el espejo
No sepa quién es
Ese que me mira y no sabe que su pensamiento solo es
Una mezcla de barreras que ocultan su ser
Como el agua y el aceite",8,51,223
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__4,4,"Y el tiempo se agota
Las horas son gotas
Que caen en un vaso
Que ha el paso que va
Siembran mi infinito
De escarcha y granito
En mi soledad",7,30,133
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__5,5,"Qué difícil es
Aceptar que tengo miedo a todo
Qué difícil es
Reconocerlo en su forma y modo
Qué difícil es
Intentar ser uno mismo
Cuando estás en el abismo
De saber que eres el todo
Y la nada",9,39,183
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__6,6,"Si a la luna la llamamos luna
Y a la muerte muerte
Cómo puede ser
Que al mirarme en el espejo
No sepa quién es
Ese que me mira y no sabe que su pensamiento solo es
Una mezcla de barreras que ocultan su ser
Como el agua y el aceite",8,51,223
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__7,7,"Que el mundo está al reves
No pasa nada
Que sientes soledad
No pasa nada
Que tienes miedo a ser
No pasa nada
Que sufres sin porque
No pasa nada
Que no quieres mirar
No pasa nada
Que nunca pasará, ni pasa nada",11,43,198
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__8,8,"En este Mundo de locos
Donde no somos pocos
Los que pensamos que no pertenecemos a él
Y que estamos aquí para recuperar alguna asignatura
Que se nos quedó pendiente
Me temo que es el amor esa cosa pendiente
Pues, según lo voy sintiendo
Más aleja el pensamiento de la ley de la materia
Convirtiendo en algo etereo mi vivir
Y olvidando al fin
Mi guerra personal por existir",11,69,361
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__9,9,"Voy sintiendo que mis pasos
Nunca fueron mios del todo
Y quizás, tal vez el camino estuviera marcado
Y aunque torpe, siempre fui
Para ver, sin intereses
Impropios de un cantautor cuya casa es su canción
Y la vende sin doblezes",7,41,220
3,3572041,Como el Agua y el Aceite,Melendi,es_ES,NM,train,3572041__10,10,"Que lindo maestro es la vida
Que te repite el examen hasta que por fin lo apruebes
Y si no es en esta vida
Lo haremos en la siguiente
Yo seré un alumno más, eternamente
Ahora que sé donde el amor mora
En el presente, en el ahora",7,48,222
3,3597372,Mi chaqueta de cuero,C.R.O (Bardero$),es_LATAM,M,train,3597372__1,1,"Mi chaqueta de cuero
Mi chaqueta de cuero
Mi chaqueta de cuero
Mi chaqueta de cuero",4,16,80
3,3597372,Mi chaqueta de cuero,C.R.O (Bardero$),es_LATAM,M,train,3597372__2,2,"Mi chaqueta de cuero, comiendo caramelos
La vida mala puta, drogas y dinero
Mi ghetto, maleante alma de bandolero
Que lo supo ver cuando otros no lo pudieron
Jodido wey dope, chequea mi estilo
Visto cocodrilo, cristo está conmigo
Decilo, si lo pedís te lo consigo
Mi amigo, esa puta es puta, pero está conmigo
Babe, te juro que esa chica me adora
Siempre corre tras de mi, tras de mi
Babe, yo la quiero aunque es una traidora
Creo se parece a mi fuck that shit
Prendo una vela oh, abro una Stella
Ahora me escriben putas que son de telenovelas
Duermo mis muelas, gasto la suela
No es por ganar solo lo hago pa' que te duela biiitchh",16,120,617
3,3597372,Mi chaqueta de cuero,C.R.O (Bardero$),es_LATAM,M,train,3597372__3,3,"Mi chaqueta de cuero
Mi chaqueta de cuero
Mi chaqueta de cuero
Mi chaqueta de cuero
Esto no es música, esto es droga",5,23,112
3,3651346,Banda De Camión,El Alfa,es_LATAM,M,train,3651346__2,2,"Tú no te busca' cuarto' ni con la ubicación por GPS
A donde llego, hasta lo' generale' 'tán de pie
Tú priva' en vacanón y to' lo' día' andando a pie'
Yo sueno en Nueva York, en Guachupita y La BÇ˘tie
La calle 'tá prendía' cada ve' que el loco tira
Y la mujere', mueven la' nalga' como Shakira
A lo' pariguayo' lo' mandamo' a hace' la fila
¿Tú me viene' a monta' pila y ni siquiera te depila'?
Tú no 'tá sonando, hay que ponerte par de pila'
Y en la discoteca, suena El Alfa por pila
A donde llego, la' mujere' a mí me miran pila
Toma ese palito y la mierda de chivo apilo
Ra-ta-ta-ta-ta-ta-tam, que llegó el sicario
En la calle, culo' disponible' tengo vario'
Tu mujer me busca pa' que le rompa lo' ovario'
En el juego, tú ere' Luigi, pero yo soy Mario
Chofer, que me deje en la esquina, que me pasé
Cero coro con palomo', como debe se'
Ustede' tienen que besarme la mano y lo' pie'
La' mujere' beben de la blanca y se quitan la sed
Tengo verbo, cotorra, tigueraje y cutupla
Tú no 'tá sonando en la calle, pa' que te supla'
No te compare', que tú no ere' mi size
Doy lo' cuarto' en la calle como que e' un wifi",24,230,1087
