verse_id,annotator_1_user_username,annotator_2_user_username,annotator_3_user_username,annotator_4_user_username,annotator_1_is_misogynistic,annotator_2_is_misogynistic,annotator_3_is_misogynistic,annotator_4_is_misogynistic,annotator_1_type_sexualization,annotator_2_type_sexualization,annotator_3_type_sexualization,annotator_4_type_sexualization,annotator_1_type_violence,annotator_2_type_violence,annotator_3_type_violence,annotator_4_type_violence,annotator_1_type_hate,annotator_2_type_hate,annotator_3_type_hate,annotator_4_type_hate,annotator_1_type_not_related,annotator_2_type_not_related,annotator_3_type_not_related,annotator_4_type_not_related,annotator_1_has_gender_stereotype,annotator_2_has_gender_stereotype,annotator_3_has_gender_stereotype,annotator_4_has_gender_stereotype,group_id
775575__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
775575__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
775755__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,M,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,N,3
775755__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,N,N,N,N,3
775755__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,Y,Y,Y,N,3
775755__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
775755__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,N,N,N,N,3
775755__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,Y,Y,Y,N,3
775846__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,M,NM,NM,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,N,,,2
775846__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
775846__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
775846__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
775846__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
775846__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
775846__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
776017__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
776017__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
776017__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
776017__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
776017__5,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
776017__6,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
776017__7,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
7760295__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7760295__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,True,False,,,False,False,,,N,N,,,2
7760295__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,True,True,,,False,False,,,Y,Y,,,2
7760295__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,True,True,,,False,False,,,Y,Y,,,2
7760295__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7760295__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,True,True,,,False,False,,,Y,Y,,,2
7760295__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,M,M,,,True,True,,,False,False,,,True,True,,,False,False,,,Y,Y,,,2
7760295__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
776222__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
776222__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
776222__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
776222__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
776222__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
776222__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
776222__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
7765089__1,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__10,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__11,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__12,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__13,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__2,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__3,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__4,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__5,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__6,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__7,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__8,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
7765089__9,hortiz.pao,med978977,ayge.1904,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,4
776750__1,hortiz.pao,med978977,ayge.1904,anderguti,M,NM,M,M,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,N,,Y,N,4
776750__2,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
776750__3,hortiz.pao,med978977,ayge.1904,anderguti,M,NM,M,NM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Y,,Y,,4
776750__4,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
776750__5,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
776750__6,hortiz.pao,med978977,ayge.1904,anderguti,M,NM,M,NM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Y,,Y,,4
776750__7,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,4
7777868__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7777868__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,,,NM,NM,,,False,False,,,False,False,,,False,False,,,False,False,,,,,,,2
7778713__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Y,Y,Y,,1
7778713__2,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,,1
7778713__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,N,N,N,,1
7778713__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,Y,Y,Y,,1
7778713__5,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,Y,Y,Y,,1
7778713__6,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,False,Y,Y,Y,,1
7778713__7,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,,1
7778713__8,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,N,N,N,,1
7778713__9,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,N,N,N,,1
778285__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,M,NM,NM,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Y,,,2
778285__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,N,,2
778285__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778285__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,,,N,,2
778285__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778285__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778285__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,N,,2
778285__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778285__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
778845__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778845__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
778845__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778845__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778845__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778845__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778845__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
778845__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779087__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,M,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,,,N,,2
779087__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779087__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779087__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779087__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__10,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__11,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__5,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__6,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__7,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__8,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
779124__9,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
7798980__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7798980__2,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7798980__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7798980__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7798980__5,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
780726__1,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
780726__2,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
780726__3,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
780726__4,flores.esquivel.luis.antonio2,jimenez.lopez.danakarol,angeel462,marfelisraduan,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,2
7820791__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7820791__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7820791__3,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7820791__4,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7820791__5,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7820791__6,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7820791__7,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__1,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__2,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__3,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__4,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__5,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__6,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__7,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__8,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
7824899__9,eldalvarez09,rammsteinhoney,valle.hernandez.luis.fernandoo,,NM,NM,NM,,False,False,False,,False,False,False,,False,False,False,,False,False,False,,,,,,3
782550__1,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,3
782550__2,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,M,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,N,N,N,N,3
782550__3,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,NM,NM,M,NM,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,N,,3
782550__4,rammsteinhoney,eldalvarez09,valle.hernandez.luis.fernandoo,cristinapertegas,M,M,M,NM,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,N,N,N,,3
7827036__1,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7827036__2,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,N,N,N,,1
7827036__3,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,,1
7827036__4,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,,1
7827036__5,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,,1
7827036__6,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
7827036__7,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,N,N,N,,1
7827036__8,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,M,M,M,NM,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,N,N,N,,1
7827036__9,tania.gam,arturoca971,isaiaspachecoc,anaguvi33,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
783887__1,hortiz.pao,med978977,ayge.1904,anderguti,M,NM,M,NM,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Y,,Y,,4
783887__2,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,M,NM,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,N,,4
783887__3,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,M,NM,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,N,,4
783887__4,hortiz.pao,med978977,ayge.1904,anderguti,M,NM,M,NM,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Y,,Y,,4
783887__5,hortiz.pao,med978977,ayge.1904,anderguti,NM,NM,M,NM,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,,Y,,4
783887__6,hortiz.pao,med978977,ayge.1904,anderguti,M,NM,M,NM,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Y,,Y,,4
783899__1,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
783899__2,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
783899__3,isaiaspachecoc,anaguvi33,tania.gam,arturoca971,NM,NM,NM,NM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,1
