song_id,artist,title,n_verses,lyrics_len,release_date,release_year,decade,album,country,gender_or_group,genres_all,genre_main,is_misogynistic,type_sexualization,type_violence,type_hate,has_gender_stereotype,in_train,in_test
784239,Akwid,No Hay Manera,8,2673,,2000,2000,Proyecto Akwid,Estados Unidos,grupo,"['hip-hop', 'rap', 'chicano rap', 'hip hop', 'akwid', 'hecho en mexico', 'julio', 'pop']",hip-hop,M,1,0,1,Y,True,False
784283,Miguel Bosé,Nena,9,1323,,1956,1950,Salamandra,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,M,1,0,0,N,True,False
784435,Miguel Bosé,Morir de amor,8,1057,,1981,1980,Miguel,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
7844388,Mora & Sech,TUS LÁGRIMAS,6,1925,01/04/22,2022,2020,Microdosis,Puerto Rico,hombre,"['noise', 'reggaeton', 'trap', 'progressive metalcore', 'goth', 'urban', 'atmospheric black metal', 'drone', 'trap latino', 'pop rock', ""children's music""]",noise,M,1,0,0,Y,True,False
784765,Miguel Bosé,Aire Soy,8,1108,,1956,1950,Salamandra,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
784840,Miguel Bosé,No Hay Ni Un Corazon Que Valga La Pena,8,1550,,1999,1990,Lo mejor de Bosé,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,0,0,0,N,False,True
785160,Miguel Bosé,Manos Vacías,8,1435,,2014,2010,Los Chicos No Lloran,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
785220,Alejandro Fernández,Cascos Ligeros,6,879,03/01/93,1993,1990,Piel De Niña,México,hombre,"['mariachi', 'pop', 'alejandro fernandez', 'ranchera', 'latin pop', '1990s', '2000s', 'ballad', 'bolero', 'norteña', 'pop rock']",mariachi,M,0,0,1,Y,True,False
785239,Alejandro Sanz,Yo te traigo... 20 años,9,1497,01/01/12,2012,2010,La Música No Se Toca,España,hombre,"['pop', 'latin pop', 'alejandro sanz', 'romantic', 'balada romántica', 'flamenco pop', 'rock', 'soft rock']",pop,NM,,,,,True,False
785308,Alejandro Fernández,Abrázame,8,880,10/12/96,1996,1990,Muy Dentro De Mi Corazón,México,hombre,"['mariachi', 'pop', 'alejandro fernandez', 'ranchera', 'latin pop', '1990s', '2000s', 'ballad', 'bolero', 'norteña', 'pop rock']",mariachi,NM,,,,,True,False
7853536,Andynsane,Si Te Gusta,8,1994,27/08/17,2017,2010,Te gusta,Estados Unidos,hombre,"['hip hop', 'merengue', 'reggaeton']",hip hop,M,1,1,1,Y,True,False
785420,Shakira,La Tortura (Alternate Version),8,1810,28/11/05,2005,2000,"Oral Fixation, Vol. 2 (Expanded Edition)",Colombia,mujer,"['pop', 'rock', 'dance', 'shakira', 'sexy', 'latin pop', 'pop rock', 'dance-pop']",pop,NM,,,,,True,False
785468,Alejandro Fernández,Si He Sabido Amor,12,761,11/05/99,1999,1990,Mi Verdad,México,hombre,"['mariachi', 'pop', 'alejandro fernandez', 'ranchera', 'latin pop', '1990s', '2000s', 'ballad', 'bolero', 'norteña', 'pop rock']",mariachi,M,1,0,0,N,True,False
7856377,Cazzu,Nena Trampa,2,1769,30/05/22,2022,2020,Nena Trampa,Argentina,mujer,"['pop', 'hip-hop', 'trap', 'rnb', 'trap latino', 'reggaeton', 'booba', 'latin rnb', 'latin dance', 'urbano']",pop,NM,,,,,True,False
7856381,"Cazzu, De La Ghetto & Randy",Peli-Culeo,8,2102,30/05/22,2022,2020,Nena Trampa,Argentina,mujer,"['pop', 'hip-hop', 'trap', 'rnb', 'trap latino', 'reggaeton', 'booba', 'latin rnb', 'latin dance', 'urbano']",pop,M,1,1,1,Y,False,True
785840,Miguel Bosé,Como Un Lobo,8,1215,08/02/88,1988,1980,XXX,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,M,1,0,0,N,True,False
785889,Alaska y Dinarama,Ni Tú Ni Nadie,6,1143,,1982,1980,Deseo Carnal,España,grupo,"['new wave', 'pop', 'spanish pop', 'electropop', 'gothic', '80s spanish pop-rock', 'popes', 'pop rock']",new wave,NM,,,,,True,False
785931,Akwid,Me Gustas Para Mi,8,2725,,2006,2000,Komp 104.9 Radio Compa,Estados Unidos,grupo,"['hip-hop', 'rap', 'chicano rap', 'hip hop', 'akwid', 'hecho en mexico', 'julio', 'pop']",hip-hop,M,1,0,0,Y,True,False
786440,Miguel Bosé,Salamandra,9,1522,,1956,1950,Salamandra,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
786679,Albert Pla,El bar de la esquina,6,1841,,1966,1960,No sólo de rumba vive el hombre,España,hombre,"['catalan', 'catala', 'rock', 'albert pla', 'experimental']",catalan,M,1,0,0,N,False,True
786853,Alexis y Fido,5 Letras,10,2831,21/07/07,2007,2000,Sobrenatural,Puerto Rico,grupo,"['reggaeton', 'hip-hop', 'psytrance', 'hip hop', 'alexis y fido', 'el vrother', 'latin urban']",reggaeton,M,1,0,0,N,True,False
7871124,El Alfa,Gogo Dance,10,3290,04/04/22,2022,2020,Sabiduria,República Dominicana,hombre,"['dembow', 'reggaeton', 'world', 'hip-hop', 'e', 'd', 'o']",dembow,M,1,0,1,Y,True,False
7872737,Liván El Mesias,Sigue moviéndome el piso,10,1718,,2014,2010,La nueva adquisición,Puerto Rico,hombre,"['latin urban', 'reggaeton']",latin urban,M,1,0,0,N,True,False
7874132,Paulo Londra,Chance,8,1697,06/04/22,2022,2020,Back To The Game,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,M,1,0,0,N,True,False
7895520,"Jonna Torres, Jota Rivers, Palerrmo, Dei V, Clue (PR), Rvsell, YOVNGCHIMI, Espano, JonLee (PR) & Mathew (Ft. KAY KAY (PR) & Sahir)",Descansa en Paz Yeruza,1,10574,12/02/21,2021,2020,Made in Palestine,Puerto Rico,hombre,['reggaeton'],reggaeton,NM,,,,,True,False
790158,Alexis y Fido,Bartender,7,2172,31/03/09,2009,2000,Down to Earth,Puerto Rico,grupo,"['reggaeton', 'hip-hop', 'psytrance', 'hip hop', 'alexis y fido', 'el vrother', 'latin urban']",reggaeton,M,0,0,1,Y,True,False
7907913,"Kabasaki, Juseph & SAIKO",Turbulencias,15,6632,20/04/22,2022,2020,Temperatura,España,hombre,"['beats', 'hip hop', 'trap', 'instrumental trap', 'spanish trap']",beats,M,1,1,1,Y,True,False
7912285,Trueno & Nathy Peluso,ARGENTINA,10,3500,12/05/22,2022,2020,BIEN O MAL,Argentina,hombre,"['rap', 'hip-hop', 'white rapper', 'trap argentino', 'trap latino', 'trap', 'boca juniors', 'wigga', 'rap latino']",rap,NM,0,0,0,N,False,True
7914761,La Mafia del Amor,MENCANTA CUANDO TE VAS,7,2365,23/05/15,2015,2010,Mafioseo (Volumen 2),España,grupo,"['pop', 'hip hop', 'electronic', 'reggaeton', 'mambo', 'trap']",pop,M,1,1,1,Y,True,False
7923942,Angeles De La Bachata,Si Quisieras,7,1402,,2011,2010,Confesión,Cuba,grupo,['bachata'],bachata,NM,,,,,True,False
7931478,Alejo & Lil Joujou,Deja el misterio,8,2075,22/04/22,2022,2020,Mi evolución,Argentina,hombre,"['bass', 'latin pop', 'glitch hop', 'reggaeton']",bass,M,1,0,1,Y,True,False
793414,Miguel Bosé,Si Tú No Vuelves,5,1031,08/06/93,1993,1990,Bajo El Signo De Caín,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
793624,Miguel Bosé,Los chicos no lloran,9,1422,,1956,1950,Los Chicos No Lloran,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
793644,Miguel Bosé,Que no hay... (XXX),7,894,,1987,1980,XXX,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,0,0,0,N,False,True
793811,Miguel Bosé,Don Diablo,16,4451,,1956,1950,Miguel,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
7938806,Amaury Gutiérrez,Llorando por Dentro,6,621,,2018,2010,Amaury Con Banda,Cuba,hombre,"['pop', 'latin pop', 'rock', 'alternative', 'jazz', 'acoustic', 'folk']",pop,NM,,,,,True,False
793974,Miguel Bosé,Duende,11,1570,,1956,1950,XXX,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,0,0,0,N,False,True
794069,Miguel Bosé,Sol Forastero,5,1378,,1956,1950,Bajo El Signo De Caín,España,hombre,"['pop', 'latin pop', 'balada', 'ballad', 'latin ballad', 'nuno']",pop,NM,,,,,True,False
794638,Alejandro Fernández (Ft. Christina Aguilera),Hoy Tengo Ganas De Ti (Remix),8,1527,08/05/13,2013,2010,Confidencias,México,hombre,"['mariachi', 'ranchera', 'latin pop', 'pop', '1990s', '2000s', 'ballad', 'bolero', 'norteña', 'pop rock', 'soul', 'electropop', 'dance-pop', 'teen pop', 'contemporary r&b', 'adult contemporary', 'rock', 'female vocals', 'pop and chart']",mariachi,M,1,0,0,N,True,False
7947302,Quevedo,Punto G,6,1586,04/11/22,2022,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,M,1,0,1,Y,True,False
7947922,"Dani MDR, Barroso",Cara Bonita,7,1845,04/03/22,2022,2020,Clássicos Da Renascença,España,hombre,"['symphony orchestra', 'german orchestra']",symphony orchestra,NM,,,,,True,False
7948874,"Sayian Jimmy, Standly, Yishark, Tobal Mj, Benji la Maldita Escritura De Oro & Nysix Music",Flotao,13,5216,27/04/22,2022,2020,HUMILDE,Puerto Rico,hombre,"['hip hop', 'latin urban', 'country', 'soft rock', 'country rock', 'caribbean music', 'folk rock', 'pop rock', 'contemporary folk', 'tropical rock', 'calypso', 'singer/songwriter', '2008 universal fire victim', 'rock', 'pop', 'american', 'beach', 'gulf and western', 'buffettinfo com']",hip hop,M,1,1,1,Y,True,False
795087,Alex Ubago,Dame Tu Aire,5,1172,23/11/03,2003,2000,Fantasía o Realidad,España,hombre,"['pop', 'latin pop', 'espana', 'balada', 'latin ballad', 'pop rock']",pop,NM,0,0,0,N,False,True
795102,Alex Ubago,A Gritos de Esperanza,11,1346,23/11/03,2003,2000,¿Qué Pides Tú?,España,hombre,"['pop', 'latin pop', 'espana', 'balada', 'latin ballad', 'pop rock']",pop,NM,,,,,True,False
795448,Alejandro Fernández,Nube Viajera,4,822,10/12/96,1996,1990,Muy Dentro De Mi Corazón,México,hombre,"['mariachi', 'pop', 'alejandro fernandez', 'ranchera', 'latin pop', '1990s', '2000s', 'ballad', 'bolero', 'norteña', 'pop rock']",mariachi,NM,,,,,True,False
7969116,La Sonora Santanera,Sarta De Mentiras,3,507,29/11/65,1965,1960,La Guapachosa Sonora Santanera,México,grupo,"['cumbia', 'tropical', 'bolero', 'la sonora santanera', 'instrumental', 'chachachá', 'guaracha', 'merengue', 'rumba', 'salsa']",cumbia,NM,,,,,True,False
7970971,Frankie Boy,Pa' Que Aprenda A Bailar,17,3460,,2020,2020,Totally Reggae Mix,Puerto Rico,hombre,"['freestyle music', 'reggaeton', 'hip hop']",freestyle music,M,1,0,0,Y,True,False
7980594,Quevedo,CUÉNTALE,6,1589,20/01/23,2023,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,NM,,,,,True,False
800657,Ana Gabriel,Y Aquí Estoy,4,748,,1955,1950,Sagitario,México,mujer,"['ana gabriel', 'romantica', 'ranchera', 'pop']",ana gabriel,NM,,,,,True,False
8010421,Herrman,Canto a mi tierra,10,741,03/05/21,2021,2020,Fractales del Alma,España,grupo,['punk'],punk,NM,,,,,True,False
8019065,Rubén Blades (Ft. Boca Livre),Juana Mayo,5,846,,2022,2020,Pasieros (with Boca Livre),Panamá,hombre,['mpb'],mpb,M,0,0,1,Y,True,False
8021590,Quevedo & La Pantera,Ahora 4,6,2703,,2021,2020,Ahora 2,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop', 'latin trap']",reggaeton,M,1,1,1,Y,True,False
8022303,Dunamai,Mi Complemento Eres Tú,12,1323,07/05/22,2022,2020,A la vieja escuela,México,grupo,"['banda sinaloense', 'regional mexicano']",banda sinaloense,NM,,,,,True,False
802483,Amar Azul,El Polvito Del Amor,4,566,,2014,2010,Dime Tú,Argentina,grupo,"['cumbia villera', 'cumbia', 'bailanta', 'grupo la noche', 'argentinia', 'amar azul', 'sonidero', 'cumbia argentina']",cumbia villera,NM,,,,,True,False
8028585,Quevedo,Y Si La Ves,9,3023,,2004,2000,Comienzos,Puerto Rico,grupo,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop', 'salsa']",reggaeton,M,1,1,1,Y,True,False
8038429,"Luar La L (Ft. De La Ghetto, Jowell & Tito ""El Bambino"")",Caile (Remix),7,2615,25/05/22,2022,2020,L3tra Platinum Reloaded,Puerto Rico,hombre,"['reggaeton', 'trap latino', 'hip hop', 'jazz rap', 'conscious hip hop', 'east coast hip hop', 'boom bap', 'golden age hip hop', 'pop rap', 'alternative hip hop', 'progressive rap', 'american', 'hip-hop', 'turntablism', 'hip hop rnb and dance hall', 'abstract hip hop']",reggaeton,M,1,1,0,Y,True,False
804377,Los Ángeles de Charly,Amor Secreto,4,698,,2022,2020,La Magia del Amor,México,grupo,"['cumbia', 'tropicalia']",cumbia,NM,,,,,True,False
804554,Daddy Yankee,Machucando,11,2110,13/12/05,2005,2000,Barrio Fino En Directo,Puerto Rico,hombre,"['reggaeton', 'hip-hop', 'rap', 'daddy yankee', 'hip hop', 'latin urban', 'latin pop', 'reggae', 'dance', 'electronic', 'englisch', 'english', 'hip hop rnb and dance hall']",reggaeton,M,1,1,0,N,True,False
805355,Daddy Yankee,El Muro,9,2772,13/07/04,2004,2000,Barrio Fino (Bonus Track Version),Puerto Rico,hombre,"['reggaeton', 'hip-hop', 'rap', 'daddy yankee', 'hip hop', 'latin urban', 'latin pop', 'reggae', 'dance', 'electronic', 'englisch', 'english', 'hip hop rnb and dance hall']",reggaeton,M,1,1,0,N,True,False
8055416,Mozart La Para,Yo Soy La Para,11,2042,31/05/22,2022,2020,Next Level,España,grupo,['hiphop dominicano'],hiphop dominicano,NM,,,,,True,False
8056621,​sangiovanni & Aitana,​mariposas,8,1483,03/06/22,2022,2020,Mariposas,Italia,hombre,['pop'],pop,NM,,,,,True,False
805663,Daddy Yankee,Dos Mujeres,11,2339,13/07/04,2004,2000,Barrio Fino (Bonus Track Version),Puerto Rico,hombre,"['reggaeton', 'hip-hop', 'rap', 'daddy yankee', 'hip hop', 'latin urban', 'latin pop', 'reggae', 'dance', 'electronic', 'englisch', 'english', 'hip hop rnb and dance hall']",reggaeton,M,0,1,1,Y,True,False
8064478,"Alice Wonder, DAPS (ESP) & PMP",Long Journey,8,2159,11/09/19,2019,2010,Generación Nintendo,Estados Unidos,hombre,"['wrong name', 'soul', 'funk', 'contemporary r&b', 'rhythm & blues', 'pop', 'film soundtrack', 'pop soul', 'vegan', 'grammy winner', 'rock and indie']",wrong name,NM,0,0,0,N,False,True
8085325,Bizarrap & Quevedo,"Quevedo: Bzrp Music Sessions, Vol. 52",9,2194,06/07/22,2022,2020,BZRP Music Sessions,Argentina,hombre,"['merge', 'trap latino', 'argentine trap', 'hip hop', 'latin dance', 'pop', 'reggaeton', 'trap', 'trap (latin)', 'trap edm', 'urbano latino']",merge,M,1,0,0,N,True,False
8086408,Maluma (Ft. Jay Wheeler & Lenny Tavárez),Sexo Sin Título,9,2244,10/06/22,2022,2020,The Love & Sex Tape,Colombia,hombre,"['reggaeton', 'latin urban', 'latin pop', 'trap latino', 'english', 'pop rock', 'trap music', 'urbano', 'urbano latino', 'urbano music']",reggaeton,M,1,1,1,Y,True,False
813004,Un pinguino en mi ascensor,Atrapados En El Ascensor,6,754,,1988,1980,El Balneario,España,grupo,"['pop', 'new wave', 'synthpop', 'humor', 'movida', 'bizarro', 'humour']",pop,M,0,1,1,N,True,False
8144740,Paulo Londra,Nublado,7,2029,29/06/22,2022,2020,Back to the Game,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,NM,,,,,True,False
8152387,Paulo Londra,Luces,5,1944,29/06/22,2022,2020,Back To The Game,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi']",trap,M,0,1,0,N,True,False
8181122,Isabella Castillo (Ft. Andrés Mercado),Tú Eres Para Mí,9,1254,21/07/11,2011,2010,Grachi: La Vida es Maravillosamente Mágica (Banda Sonora Original),Estados Unidos,hombre,"['modern classical', 'romanticism', 'classical period', 'western classical music', 'baroque music', 'spanish classical music', 'classical', 'european']",modern classical,NM,,,,,True,False
8195772,"Rojuu, Saramalacara & Orslok",Ya no te aguanto*,3,440,,2023,2020,Shadowban,España,hombre,"['emo rap', 'cloud rap', 'hyperpop', 'shadow pop', 'indie pop', 'trap', 'shoegaze', 'spanish trap', 'experimental', 'pop']",emo rap,NM,0,0,0,N,False,True
8203224,"Aitana, Emilia & Ptazeta",Quieres,9,2608,22/07/22,2022,2020,A3 (Descartado),España,mujer,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop', 'electropop', 'female vocals', '2020s']",pop,M,1,0,0,N,True,False
8219911,Quevedo & Ovy On The Drums,Sin Señal,8,1836,22/07/22,2022,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop', 'latin trap']",reggaeton,NM,,,,,True,False
8220248,Abörigen,Eterno lamento,5,854,,2021,2020,Misantropía,Argentina,grupo,"['black metal', 'death metal', 'grindcore', 'hardcore', 'crust', 'spanish death metal', 'murcian', 'murcian death metal']",black metal,NM,,,,,True,False
8232989,Paulo Londra & Ed Sheeran,Noche de Novela,9,2447,11/08/22,2022,2020,Back To The Game,Argentina,hombre,"['trap', 'white rapper', 'trap latino', 'trap argentino', 'rap', 'cordoba', 'ended', 'messi', 'hip hop', 'latin urban']",trap,NM,,,,,True,False
8233919,Héroes Del Silencio,El Mar No Cesa,8,823,18/02/88,1988,1980,El Mar No Cesa - Edición Especial,España,grupo,"['rock', 'spanish rock', 'hard rock', 'rock en espanol', 'gothic rock', 'rock en español', 'alternative rock', 'rock español']",rock,NM,,,,,True,False
8236476,Ledesma (Ft. Rude Girl (La Atrevida)),Ansias,17,3497,,1984,1980,Fuera De Lo Común,Perú,mujer,"['indie rock', 'dream pop', 'noise pop', 'the lost generation', 'rock', 'american', 'classic pop and rock']",indie rock,NM,,,,,True,False
8238219,Marcos Vidal,Lléname De Ti,5,1562,,1965,1960,Alabanza y Adoracion En Vivo desde España,España,hombre,"['christian', 'worship', 'brasil', 'ccm', 'perfect', 'smooth jazz', 'songwriter', 'christian music', 'mpb']",christian,NM,0,0,0,N,False,True
8253434,Tale$ & Kidd Keo,Hope,6,2167,05/11/22,2022,2020,The Lil Kid,España,hombre,['trap'],trap,NM,0,0,0,N,False,True
826064,Aleks Syntek,"Sexo, Pudor Y Lágrimas",6,795,,1969,1960,89-99,México,hombre,"['pop', 'rock en espanol', 'aleks syntek', 'latin pop', '3', 'latin rock']",pop,NM,,,,,True,False
8266240,Descemer Bueno (Ft. Reyli Barba),Te Dejare de Amar,7,844,,2017,2010,360 Grados,Cuba,hombre,"['latin pop', 'latin rock']",latin pop,NM,,,,,True,False
8266371,TINI,Suéltate el Pelo (TINI Tour 2022 Versión),6,1230,,2020,2020,TINI TINI TINI,Argentina,mujer,"['deep house', 'pop', 'latin pop', 'tini', 'reggaeton', 'tech house', 'cocaine']",deep house,NM,,,,,True,False
8267554,Alejandro Sanz,La Despedida,7,1234,,2022,2020,Bullet Train (Original Motion Picture Soundtrack),España,hombre,"['pop', 'latin pop', 'alejandro sanz', 'romantic', 'balada romántica', 'flamenco pop', 'rock', 'soft rock']",pop,M,0,0,1,Y,True,False
827029,Baby Rasta y Gringo,El Carnaval,10,2488,11/05/04,2004,2000,Sentenciados,Puerto Rico,grupo,"['reggaeton', 'hip-hop', 'spanish crap', 'sir speedy', 'latin urban']",reggaeton,M,1,1,0,Y,True,False
8275101,Cartel de Santa,Piensa en Mi,7,1758,13/01/23,2023,2020,Volumen proIIIbido,México,grupo,"['hip-hop', 'rap', 'hip hop', 'cronica babilonia', 'cartel de santa', 'hip hop latino', 'conexion puerto rico', 'mexican rap']",hip-hop,M,1,1,1,Y,True,False
8278135,Ptazeta & Villano Antillano,Mujerón,9,2712,17/08/22,2022,2020,GORGONA,España,mujer,"['rap', 'pop', 'spanish rap', 'trap']",rap,M,1,1,1,Y,True,False
8287030,Standly,Baila Para Mi,7,1868,12/08/22,2022,2020,Hasta Que Salga el Sol,Cuba,hombre,['dembow'],dembow,M,1,0,0,Y,True,False
828799,Plan B,Es Un Secreto,8,2111,20/07/10,2010,2010,House of Pleasure,Puerto Rico,grupo,"['hip-hop', 'british', 'grime', 'rap', 'hip hop', 'soul', 'reggaeton', 'pop', 'uk hip-hop', 'latin urban', 'reggae', 'pina records', 'house of pleasure']",hip-hop,M,1,0,0,Y,True,False
8295755,Lola Indigo & Maria Becerra,DISCOTEKA,10,2294,26/08/22,2022,2020,EL DRAGÓN,España,mujer,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023', 'electropop', 'dance-pop', 'funk carioca']",pop,M,1,0,0,N,True,False
8337643,Quevedo,DONDE QUIERO ESTAR,10,2542,20/01/23,2023,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,NM,,,,,True,False
8341836,Mora & Quevedo,APA,5,2185,03/11/22,2022,2020,PARAÍSO,Puerto Rico,hombre,"['noise', 'reggaeton', 'trap', 'progressive metalcore', 'goth', 'urban', 'atmospheric black metal', 'drone', 'trap latino', 'pop rock', ""children's music""]",noise,M,1,1,1,Y,False,True
8354375,Lola Indigo,LA SANTA,10,1792,17/03/23,2023,2020,EL DRAGÓN,España,mujer,"['pop', 'dance', 'latin pop', 'reggaeton', 'lola indigo', 'brazilian funk', 'upcoming album 2023']",pop,M,1,0,1,Y,False,True
8357473,Quevedo,Vista Al Mar,8,2345,08/09/22,2022,2020,DONDE QUIERO ESTAR,España,hombre,"['reggaeton', 'rap', 'hip-hop', 'hip hop', 'dance pop']",reggaeton,M,1,0,1,Y,True,False
8360756,Pole. & Dani Fernández,San Blas,7,1755,14/10/22,2022,2020,Esta Vida Es Un Jaleo,España,hombre,"['pop', 'electronic', 'german', 'idm', 'mastering', 'dub', 'electronica', 'glitch', 'ambience', 'microsound']",pop,NM,0,0,0,N,False,True
8360790,Beret & Estopa,Diablo,7,1507,02/09/22,2022,2020,Resiliencia,España,hombre,"['rap', 'japanese', 'jazz', 'j-pop', 'hardcore', 'chillout', 'pop', 'reggae']",rap,M,0,0,1,Y,True,False
8362358,Viva Suecia & Dani Fernández,Lo Siento,6,1292,01/09/22,2022,2020,El Amor De La Clase Que Sea,España,grupo,"['indie rock', 'indie', 'murcia', 'latin pop', 'directo', 'seen live 15', '2015', '2015-02-21']",indie rock,NM,0,0,0,N,False,True
8366330,Paulo Londra & Duki,Party en el Barrio,12,3628,14/09/22,2022,2020,Back To The Game,Argentina,hombre,['trap'],trap,NM,,,,,True,False
8369431,Los Plebes del Rancho de Ariel Camacho & Enigma Norteño,El Doble R (En Vivo),8,1416,12/08/22,2022,2020,Amor pasajero,México,grupo,"['retarded', 'stupid', 'corridos', 'norteño', 'mierda', 'regional mexicano', 'sirreño', 'banda sinaloense', 'sierreño']",retarded,NM,,,,,True,False
837562,Alicia Villarreal,No Vuelvo Contigo,9,1269,,1974,1970,Soy lo prohibido,México,mujer,"['alicia villarreal', 'ranchera', 'nortenas', 'alternative rock']",alicia villarreal,NM,,,,,True,False
8396625,Aitana,La úItima,6,1500,11/11/22,2022,2020,La Última (Banda Sonora Original),España,mujer,"['pop', 'rock', 'pop rock', 'latin pop', 'trash pop', 'electro-pop']",pop,NM,,,,,True,False
8405567,DAPS (ESP),Circus,6,2281,06/08/18,2018,2010,Generación Nintendo,España,hombre,['trap'],trap,M,1,0,1,N,True,False
842256,Aventura,Cuándo Volverás,9,1464,09/11/99,1999,1990,Generation Next,Estados Unidos,grupo,"['bachata', 'pop', 'aventura', 'reggaeton', 'dominican', 'dance', 'rnb']",bachata,NM,,,,,True,False
842717,Aventura,Amor Bonito,11,1748,,1994,1990,Bachatamania,Estados Unidos,grupo,"['bachata', 'pop', 'aventura', 'reggaeton', 'dominican', 'dance', 'rnb']",bachata,NM,,,,,True,False
8456126,SAIKO,Ódiame,6,1434,28/12/22,2022,2020,2 Opciones - Single,España,hombre,"['rock chileno', 'rock', 'beats', 'reggaeton', 'saiko', 'rock-pop chileno', 'trap latino']",rock chileno,NM,,,,,True,False
845697,Axel Fernando,Amo,4,1251,,2003,2000,Amo,Argentina,hombre,"['romantic', 'pop', 'ballad', 'argentinian', 'adult alternative pop/rock', 'adult contemporary', 'alternative/indie rock', 'latin pop']",romantic,NM,,,,,True,False
846112,Axel Fernando,Celebra La Vida (colaboración),7,789,,2008,2000,Todo mi universo,Argentina,hombre,"['romantic', 'pop', 'ballad', 'argentinian', 'adult alternative pop/rock', 'adult contemporary', 'alternative/indie rock', 'latin pop']",romantic,NM,,,,,True,False
8505243,Rauw Alejandro,DIME QUIÉN????,7,1631,28/10/22,2022,2020,SATURNO,Puerto Rico,hombre,"['reggaeton', 'dance', 'sexy', 'catchy', 'rnb', 'pop', 'trap latino', 'latin urban', 'hip hop']",reggaeton,M,1,0,0,Y,False,True
851186,The Breeders,Regalame Esta Noche,6,725,07/04/08,2008,2000,Mountain Battles,Estados Unidos,grupo,"['alternative', 'indie', 'indie rock', 'alternative rock', 'rock', 'american', 'grunge', 'post-punk', '4ad', 'noise pop', 'rock and indie']",alternative,NM,,,,,True,False
8513877,De La Ghetto,Hacerte de To',7,1332,04/11/22,2022,2020,La revolución del reggaeton,Puerto Rico,grupo,"['reggaeton', 'hip hop', 'reggaeton  top-50', 'de la ghetto', 'hip-hop', 'rnb', 'r&b', 'latin urban']",reggaeton,M,1,0,0,N,True,False
851722,Antonio Cartagena,Pídele Perdón,6,857,,2017,2010,Antonio Cartagena,Perú,hombre,"['salsa', 'salsa peruana', 'salsa sensual', 'pnp']",salsa,NM,0,0,0,N,False,True
8521156,​calle x vida & Foudeqush,No Digas Mi Nombre,6,1631,04/11/22,2022,2020,Black Panther: Wakanda Forever - Music From and Inspired By,Puerto Rico,hombre,"['hip hop', 'rock', 'alternative hip hop', 'comedy hip hop']",hip hop,NM,0,0,0,N,False,True
8525975,La Pantera & BDP Music (Producer),Candela Pal Barrio,9,3343,27/10/22,2022,2020,LONDON BLUE,España,hombre,"['groove metal', 'heavy metal', 'thrash metal', 'metal', 'glam metal', 'southern metal', 'american', 'nu metal', 'power metal', 'hardcore punk', 'glam', 'dance and electronica', 'trash speed metal', 'estados unidos']",groove metal,M,1,0,0,N,False,True
